Forma_sombrero,Forma_sombrero_C,Superficie_sombrero,Superficie_sombrero_C,Superficie_sombrero,Superficie_sombrero_C,Magulladuras,Magulladuras_C,Olor,Olor_C,Tipo_membrana,Tipo_membrana_C,Espaciado_membrana,Espaciado_membrana_C,Tamaño_membrana,Tamaño_membrana_C,Color_membrana,Color_membrana_C,Forma_tronco,Forma_tronco_C,Raiz_tronco,Raiz_tronco_C,Sup_tronco_arriba_anillo,Sup_tronco_arriba_anillo_C,Sup_tronco_debajo_anillo,Sup_tronco_debajo_anillo_C,ColorTronco_arriba_anillo,ColorTronco_arriba_anillo_C,ColorTronco_debajo_anillo,ColorTronco_debajo_anillo_C,Tipo_velo,Tipo_velo_C,Color_velo,Color_velo_C,Cantidad_anillos,Cantidad_anillos_C,Tipo_anillo,Tipo_anillo_C,Color_esporas,Color_esporas_C,Poblacion,Poblacion_C,Habitat,Habitat_C,Clase,Clase_C,id,weight,cluster
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,91,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,92,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,93,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,94,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,95,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,96,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,97,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,98,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,99,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,100,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,101,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,102,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,103,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,104,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,105,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,106,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,107,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,108,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,109,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,110,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,111,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,112,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,113,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,114,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,115,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,116,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,117,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,118,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,119,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,120,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,121,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,122,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,123,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,124,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,125,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,126,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,127,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,128,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,129,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,130,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,131,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,132,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,133,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,134,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,135,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,136,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,137,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,138,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,139,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,140,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,141,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,142,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,143,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,144,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,145,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,146,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,147,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,148,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,149,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,150,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,151,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,152,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,153,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,154,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,155,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,156,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,157,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,158,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,159,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,160,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,161,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,162,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,163,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,164,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,165,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,166,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,167,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,168,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,169,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,170,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,171,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,172,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,173,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,174,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,175,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,pescado,7,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,176,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,177,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,hediondo,5,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,blanco,2,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,178,1,2
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,179,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,suave,4,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,180,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,hojas,4,venenoso,2,181,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,suave,4,suave,4,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,182,1,7
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,rosa,9,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,183,1,3
abotonada,1,escamosa,1,escamosa,1,no,2,especioso,4,libre,2,cercano,1,fina,2,piel,8,conica,2,Desconocido,5,sedosa,3,sedosa,3,rosa,9,blanco,2,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,caminos,3,venenoso,2,184,1,7
